config,q,t,R_q
sens_K5_tau2e-7_q0.7_N6400000,0.9,6.008584e-05,5.639720e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,6.028612e-05,5.608605e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,6.048641e-05,5.577490e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,6.068670e-05,5.546375e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,6.088698e-05,5.515260e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,6.108727e-05,5.484457e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,6.128755e-05,5.454059e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,6.148784e-05,5.423661e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,6.168813e-05,5.393263e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,6.188841e-05,5.362865e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,6.208870e-05,5.332776e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,6.228898e-05,5.303075e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,6.248927e-05,5.273375e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,6.268956e-05,5.243675e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,6.288984e-05,5.213975e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,6.309013e-05,5.184442e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,6.329041e-05,5.155116e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,6.349070e-05,5.125789e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,6.369099e-05,5.096462e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,6.389127e-05,5.067135e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,6.409156e-05,5.038220e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,6.429185e-05,5.009792e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,6.449213e-05,4.981364e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,6.469242e-05,4.952936e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,6.489270e-05,4.924509e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,6.509299e-05,4.896355e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,6.529328e-05,4.868518e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,6.549356e-05,4.840681e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,6.569385e-05,4.812844e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,6.589413e-05,4.785007e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,6.609442e-05,4.757431e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,6.629471e-05,4.730146e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,6.649499e-05,4.702860e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,6.669528e-05,4.675575e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,6.689557e-05,4.648290e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,6.709585e-05,4.621395e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,6.729614e-05,4.594925e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,6.749642e-05,4.568455e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,6.769671e-05,4.541985e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,6.789700e-05,4.515515e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,6.809728e-05,4.489451e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,6.829757e-05,4.463815e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,6.849785e-05,4.438179e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,6.869814e-05,4.412543e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,6.889843e-05,4.386907e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,6.909871e-05,4.361619e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,6.929900e-05,4.336689e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,6.949928e-05,4.311758e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,6.969957e-05,4.286828e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,6.989986e-05,4.261897e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,7.010014e-05,4.237348e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,7.030043e-05,4.213181e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,7.050072e-05,4.189013e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,7.070100e-05,4.164846e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,7.090129e-05,4.140678e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,7.110157e-05,4.116918e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,7.130186e-05,4.093554e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,7.150215e-05,4.070189e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,7.170243e-05,4.046824e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,7.190272e-05,4.023460e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,7.210300e-05,4.000464e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,7.230329e-05,3.977818e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,7.250358e-05,3.955171e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,7.270386e-05,3.932525e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,7.290415e-05,3.909878e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,7.310443e-05,3.887765e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,7.330472e-05,3.866141e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,7.350501e-05,3.844517e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,7.370529e-05,3.822893e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,7.390558e-05,3.801270e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,7.410587e-05,3.779962e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,7.430615e-05,3.758936e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,7.450644e-05,3.737910e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,7.470672e-05,3.716883e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,7.490701e-05,3.695857e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,7.510730e-05,3.675317e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,7.530758e-05,3.655198e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,7.550787e-05,3.635079e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,7.570815e-05,3.614960e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,7.590844e-05,3.594841e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,7.610873e-05,3.575204e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,7.630901e-05,3.555973e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,7.650930e-05,3.536742e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,7.670959e-05,3.517512e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,7.690987e-05,3.498281e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,7.711016e-05,3.479246e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,7.731044e-05,3.460372e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,7.751073e-05,3.441498e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,7.771102e-05,3.422624e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,7.791130e-05,3.403750e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,7.811159e-05,3.385381e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,7.831187e-05,3.367413e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,7.851216e-05,3.349445e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,7.871245e-05,3.331478e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,7.891273e-05,3.313510e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,7.911302e-05,3.295916e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,7.931330e-05,3.278611e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,7.951359e-05,3.261305e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,7.971388e-05,3.244000e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,7.991416e-05,3.226694e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,8.011445e-05,3.209790e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,8.031474e-05,3.193186e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,8.051502e-05,3.176582e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,8.071531e-05,3.159978e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,8.091559e-05,3.143374e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,8.111588e-05,3.127083e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,8.131617e-05,3.111020e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,8.151645e-05,3.094957e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,8.171674e-05,3.078893e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,8.191702e-05,3.062830e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,8.211731e-05,3.047194e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,8.231760e-05,3.031861e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,8.251788e-05,3.016527e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,8.271817e-05,3.001194e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,8.291845e-05,2.985860e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,8.311874e-05,2.970820e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,8.331903e-05,2.955981e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,8.351931e-05,2.941142e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,8.371960e-05,2.926304e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,8.391989e-05,2.911465e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,8.412017e-05,2.896996e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,8.432046e-05,2.882774e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,8.452074e-05,2.868552e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,8.472103e-05,2.854329e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,8.492132e-05,2.840107e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,8.512160e-05,2.826212e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,8.532189e-05,2.812529e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,8.552217e-05,2.798846e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,8.572246e-05,2.785163e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,8.592275e-05,2.771480e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,8.612303e-05,2.757997e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,8.632332e-05,2.744640e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,8.652361e-05,2.731283e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,8.672389e-05,2.717926e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,8.692418e-05,2.704569e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,8.712446e-05,2.691480e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,8.732475e-05,2.678554e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,8.752504e-05,2.665629e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,8.772532e-05,2.652703e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,8.792561e-05,2.639778e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,8.812589e-05,2.627046e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,8.832618e-05,2.614429e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,8.852647e-05,2.601812e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,8.872675e-05,2.589196e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,8.892704e-05,2.576579e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,8.912732e-05,2.564127e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,8.932761e-05,2.551770e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,8.952790e-05,2.539413e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,8.972818e-05,2.527055e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,8.992847e-05,2.514698e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,9.012876e-05,2.502875e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,9.032904e-05,2.491349e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,9.052933e-05,2.479822e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,9.072961e-05,2.468296e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,9.092990e-05,2.456769e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,9.113019e-05,2.445823e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,9.133047e-05,2.435188e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,9.153076e-05,2.424554e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,9.173104e-05,2.413919e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,9.193133e-05,2.403285e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,9.213162e-05,2.392985e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,9.233190e-05,2.382860e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,9.253219e-05,2.372736e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,9.273247e-05,2.362611e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,9.293276e-05,2.352486e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,9.313305e-05,2.342404e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,9.333333e-05,2.332343e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,9.353362e-05,2.322282e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,9.373391e-05,2.312221e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,9.393419e-05,2.302160e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,9.413448e-05,2.292409e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,9.433476e-05,2.282810e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,9.453505e-05,2.273212e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,9.473534e-05,2.263613e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,9.493562e-05,2.254014e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,9.513591e-05,2.244614e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,9.533619e-05,2.235309e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,9.553648e-05,2.226004e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,9.573677e-05,2.216699e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,9.593705e-05,2.207394e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,9.613734e-05,2.198216e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,9.633763e-05,2.189095e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,9.653791e-05,2.179974e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,9.673820e-05,2.170854e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,9.693848e-05,2.161733e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,9.713877e-05,2.152817e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,9.733906e-05,2.143991e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,9.753934e-05,2.135165e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,9.773963e-05,2.126339e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,9.793991e-05,2.117513e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,9.814020e-05,2.109435e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,9.834049e-05,2.101678e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,9.854077e-05,2.093921e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,9.874106e-05,2.086164e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,9.894134e-05,2.078407e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,9.914163e-05,2.071559e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,9.934192e-05,2.065087e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,9.954220e-05,2.058615e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,9.974249e-05,2.052143e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,9.994278e-05,2.045671e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.001431e-04,2.039701e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.003433e-04,2.033930e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.005436e-04,2.028160e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.007439e-04,2.022390e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.009442e-04,2.016620e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.011445e-04,2.011000e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.013448e-04,2.005439e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.015451e-04,1.999878e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.017454e-04,1.994317e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.019456e-04,1.988756e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.021459e-04,1.983120e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.023462e-04,1.977456e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.025465e-04,1.971792e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.027468e-04,1.966127e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.029471e-04,1.960463e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.031474e-04,1.956052e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.033476e-04,1.952092e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.035479e-04,1.948131e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.037482e-04,1.944171e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.039485e-04,1.940210e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.041488e-04,1.937062e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.043491e-04,1.934196e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.045494e-04,1.931329e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.047496e-04,1.928462e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.049499e-04,1.925595e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.051502e-04,1.922293e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.053505e-04,1.918847e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.055508e-04,1.915400e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.057511e-04,1.911954e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.059514e-04,1.908507e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.061516e-04,1.904760e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.063519e-04,1.900916e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.065522e-04,1.897072e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.067525e-04,1.893228e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.069528e-04,1.889384e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.071531e-04,1.885595e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.073534e-04,1.881824e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.075536e-04,1.878052e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.077539e-04,1.874281e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.079542e-04,1.870509e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.081545e-04,1.866799e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.083548e-04,1.863107e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.085551e-04,1.859415e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.087554e-04,1.855723e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.089557e-04,1.852031e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.091559e-04,1.848771e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.093562e-04,1.845634e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.095565e-04,1.842497e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.097568e-04,1.839360e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.099571e-04,1.836223e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.101574e-04,1.833095e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.103577e-04,1.829969e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.105579e-04,1.826843e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.107582e-04,1.823716e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.109585e-04,1.820590e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.111588e-04,1.817726e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.113591e-04,1.814929e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.115594e-04,1.812133e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.117597e-04,1.809337e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.119599e-04,1.806541e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.121602e-04,1.803633e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.123605e-04,1.800698e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.125608e-04,1.797763e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.127611e-04,1.794828e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.129614e-04,1.791893e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.131617e-04,1.788491e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.133619e-04,1.784976e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.135622e-04,1.781462e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.137625e-04,1.777948e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.139628e-04,1.774434e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.141631e-04,1.771159e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.143634e-04,1.767938e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.145637e-04,1.764718e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.147639e-04,1.761498e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.149642e-04,1.758277e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.151645e-04,1.755111e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.153648e-04,1.751956e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.155651e-04,1.748802e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.157654e-04,1.745647e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.159657e-04,1.742493e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.161660e-04,1.741040e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.163662e-04,1.739939e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.165665e-04,1.738839e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.167668e-04,1.737738e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.169671e-04,1.736638e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.171674e-04,1.735645e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.173677e-04,1.734674e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.175680e-04,1.733703e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.177682e-04,1.732731e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.179685e-04,1.731760e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.181688e-04,1.730350e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.183691e-04,1.728859e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.185694e-04,1.727367e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.187697e-04,1.725876e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.189700e-04,1.724384e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.191702e-04,1.723099e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.193705e-04,1.721850e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.195708e-04,1.720601e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.197711e-04,1.719352e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.199714e-04,1.718103e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.201717e-04,1.717624e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.203720e-04,1.717273e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.205722e-04,1.716922e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.207725e-04,1.716571e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.209728e-04,1.716220e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.211731e-04,1.714191e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.213734e-04,1.711899e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.215737e-04,1.709606e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.217740e-04,1.707314e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.219742e-04,1.705022e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.221745e-04,1.701939e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.223748e-04,1.698740e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.225751e-04,1.695540e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.227754e-04,1.692341e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.229757e-04,1.689142e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.231760e-04,1.684825e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.233763e-04,1.680355e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.235765e-04,1.675884e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.237768e-04,1.671414e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.239771e-04,1.666943e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.241774e-04,1.662273e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.243777e-04,1.657577e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.245780e-04,1.652880e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.247783e-04,1.648184e-02
sens_K5_tau2e-7_q0.7_N6400000,0.9,1.249785e-04,1.643488e-02
