seed,method,t,Nact,total_mass,global_nESS,max_mean_weight,global_rel_L2,mean_Em,max_Em,num_Em_gt_20pct,mean_late_Em,max_late_Em,num_late_gt_20pct,max_late_localL2,min_local_eff,min_late_local_eff,median_local_eff,n_resamples
0,weighted,0.886,20000,84.03153542464946,0.09695199467874774,54.33115711231847,1.09847392204858,0.37673890679684163,0.9530899337127601,9,0.9421682013407446,0.9530899337127601,4,1.2135271917275081,24.73674763925813,45.9877857965125,34.013238339143825,0
0,weighted,0.9390000000000001,20000,88.22372516871964,0.08595140968248974,64.53423440795333,1.145358515461892,0.43914896013883414,0.9250890988999123,13,0.9081409026953274,0.9250890988999123,4,1.2151954032101735,24.362303181863062,42.739147983856846,33.39101380497122,0
0,weighted,0.991,20000,89.30788495011342,0.08734745714569327,64.26938701452062,1.2607378009295591,0.41070765052503333,0.8822297859158477,12,0.8494468397072408,0.8822297859158477,4,1.0558519303476963,23.394838809652413,39.8382354658153,33.13779772847936,0
0,weighted,1.043,20000,90.84635602195354,0.09012244574389436,62.879953405372824,1.321828445855756,0.3462681150453976,0.8205800122124558,10,0.7661871080177207,0.8205800122124558,4,0.9899961464274876,23.23624260928312,36.23418202056429,32.78184662672921,0
0,weighted,1.095,20000,93.44114655801064,0.09297130722800666,60.81752761898038,1.3279298961585864,0.2796428010455951,0.7116110724313721,10,0.6102379225723443,0.7116110724313721,4,0.9578502222196681,21.426036920936262,34.122010270688804,30.983048010387144,0
0,weighted,1.147,20000,97.66094020429799,0.0933106649313443,57.88790771600093,1.21468566983668,0.19376034127577096,0.564619021873458,6,0.4034360030873291,0.564619021873458,3,1.1125469959417578,23.923682632088404,28.609494715672625,29.35492709024657,0
0,weighted,1.2,20000,103.06017413073518,0.08747547788848736,54.56524715690016,1.1981361137306115,0.14667491850179426,0.3589826087515554,6,0.24263536044325493,0.3589826087515554,3,1.2164159450993366,22.228482723777773,25.2289705913578,28.65875763308565,0
0,weighted_ess_resample,0.0,20000,39.47841760435744,1.0,1.0,0.8922431347888171,0.9516580846022846,0.971680062685959,16,0.971680062685959,0.971680062685959,4,0.924447855934829,56.0,56.0,56.0,0
0,weighted_ess_resample,0.052000000000000005,20000,39.68378019050825,0.9966080675966421,1.6972192494801115,0.9025523008041502,0.943481123526523,0.9743423955535632,16,0.9715753989956142,0.9743423955535632,4,0.9183169969564087,50.64939004135869,51.0,55.64163236457151,0
0,weighted_ess_resample,0.10400000000000001,20000,40.1766631791225,0.9732583045012054,3.230526552899029,0.8832463223747682,0.925626929171596,0.974475468806369,16,0.9720981840383349,0.974475468806369,4,1.0175750615810488,47.999999999880245,51.00000000000003,55.96453729984027,0
0,weighted_ess_resample,0.156,20000,41.0079315767934,0.8971645629305897,6.138708689856559,0.8993431775858931,0.8991848231832592,0.975105737131663,16,0.972367368216146,0.975105737131663,4,1.024961023705071,48.99999986987316,50.00000000000001,53.81942849830989,0
0,weighted_ess_resample,0.20800000000000002,20000,42.35981107968679,0.7274181944291456,11.4834602912627,0.9168101070684194,0.8533527989206249,0.9762254572583445,16,0.9722630334680686,0.9762254572583445,4,1.145478552620344,47.767201274129306,47.999999999999986,54.0,0
0,weighted_ess_resample,0.26,20000,44.685600271496824,0.9999067488225839,1.035293882487932,0.9032708575384432,0.775924460289648,0.9789095080916954,15,0.972069348553867,0.9789095080916954,4,1.0377600593773855,37.00000000000003,37.00000000000003,54.5,1
0,weighted_ess_resample,0.313,20000,48.72595890861537,0.9557394933474981,1.8483141617674574,0.5833585669999815,0.7775655814126331,0.9801549924376094,15,0.9710829889805166,0.9801549924376094,4,1.0953475437223685,35.00000000000001,35.00000000000001,53.50000000000001,1
