N,t,S_L2,peak,umin,mass_u,mass_v
160,0.00012842809364548496,1542.0652945713402,231650.47724184886,-7.275957614183426e-12,31.41592653016235,31.415637997365053
160,0.0001290969899665552,1543.5545363714698,232070.33560810966,-7.275957614183426e-12,31.415926530162345,31.415637997558047
160,0.00012976588628762543,1544.9809403701297,232470.75859855284,-7.275957614183426e-12,31.41592653016235,31.41563799775105
160,0.00013043478260869567,1546.3532980419163,232854.23921264964,-7.275957614183426e-12,31.41592653016235,31.41563799794404
160,0.00013110367892976588,1547.6781584622474,233222.68706388352,-1.8189894035458565e-12,31.415926530162338,31.415637998137033
160,0.0001317725752508361,1548.9605267187396,233577.60145437752,-9.094947017729282e-13,31.415926530162338,31.415637998330027
160,0.00013244147157190635,1550.2043157025278,233920.188626536,-7.275957614183426e-12,31.41592653016233,31.415637998523017
160,0.00013311036789297659,1551.4126478900525,234251.440517216,-1.4551915228366852e-11,31.41592653016232,31.41563799871601
160,0.00013377926421404682,1552.5880631674404,234572.18835951237,-3.637978807091713e-12,31.41592653016232,31.415637998909006
160,0.00013444816053511706,1553.7326625404094,234883.14037618702,-7.275957614183426e-12,31.41592653016232,31.415637999102007
160,0.0001351170568561873,1554.848212317611,235184.90852821968,-7.275957614183426e-12,31.41592653016232,31.415637999295
160,0.00013578595317725753,1555.9362214226028,235478.0273920651,-7.275957614183426e-12,31.415926530162306,31.41563799948799
160,0.00013645484949832777,1556.9980014016842,235762.96879555908,-7.275957614183426e-12,31.415926530162313,31.415637999680982
160,0.000137123745819398,1558.0347123928887,236040.1539789553,-7.275957614183426e-12,31.4159265301623,31.415637999873976
160,0.00013779264214046824,1559.0473976531086,236309.9633523166,-7.275957614183426e-12,31.41592653016229,31.41563800006697
160,0.00013846153846153847,1560.0370087919346,236572.74398618576,-7.275957614183426e-12,31.41592653016229,31.41563800025996
160,0.0001391304347826087,1561.0044238520557,236828.815186768,-1.4551915228366852e-11,31.415926530162285,31.41563800045295
160,0.00013979933110367892,1561.9504597504904,237078.47259133804,-7.275957614183426e-12,31.415926530162274,31.415638000645945
160,0.00014046822742474916,1562.8758802596258,237321.99120728517,-7.275957614183426e-12,31.415926530162285,31.415638000838943
160,0.0001411371237458194,1563.7814010053712,237559.62773099594,-3.637978807091713e-12,31.41592653016227,31.415638001031937
160,0.00014180602006688963,1564.6676921546677,237791.62233040447,-1.8189894035458565e-12,31.41592653016227,31.415638001224927
160,0.00014247491638795986,1565.535381381577,238018.19994679667,-7.275957614183426e-12,31.415926530162274,31.415638001417918
160,0.0001431438127090301,1566.3850582214643,238239.5713450041,-7.275957614183426e-12,31.415926530162263,31.415638001610912
160,0.00014381270903010034,1567.2172793551952,238455.93413228594,-7.275957614183426e-12,31.415926530162256,31.415638001803895
160,0.00014448160535117057,1568.0325738822326,238667.47382932028,-7.275957614183426e-12,31.415926530162256,31.415638001996893
160,0.0001451505016722408,1568.8314478178452,238874.36497415663,-3.637978807091713e-12,31.415926530162253,31.415638002189887
160,0.00014581939799331104,1569.61438748285,239076.77219337533,-1.8189894035458565e-12,31.41592653016225,31.415638002382874
160,0.00014648829431438128,1570.3818618044102,239274.85118250304,-9.094947017729282e-13,31.41592653016225,31.415638002575868
160,0.00014715719063545152,1571.134323736908,239468.74956413015,-1.4551915228366852e-11,31.41592653016224,31.415638002768862
160,0.00014782608695652175,1571.8722110667302,239658.60761740943,-7.275957614183426e-12,31.41592653016224,31.415638002961852
160,0.000148494983277592,1572.5959468408187,239844.55888948689,-7.275957614183426e-12,31.415926530162235,31.415638003154843
160,0.0001491638795986622,1573.3059395972277,240026.73070736515,-3.637978807091713e-12,31.41592653016222,31.415638003347826
160,0.00014983277591973243,1574.0025833224277,240205.24461033658,-3.637978807091713e-12,31.415926530162217,31.415638003540824
160,0.00015050167224080267,1574.6862572976563,240380.21672003382,-7.275957614183426e-12,31.41592653016222,31.415638003733815
160,0.0001511705685618729,1575.3573253712434,240551.7580232713,-7.275957614183426e-12,31.415926530162217,31.415638003926798
160,0.00015183946488294314,1576.0161352262887,240719.9745055113,-7.275957614183426e-12,31.415926530162206,31.4156380041198
160,0.00015250836120401338,1576.6630194898082,240884.96727272816,-7.275957614183426e-12,31.41592653016221,31.415638004312783
160,0.00015317725752508362,1577.2982968843057,241046.83279770258,-3.637978807091713e-12,31.4159265301622,31.415638004505773
160,0.00015384615384615385,1577.9222734186974,241205.66321098746,-3.637978807091713e-12,31.4159265301622,31.415638004698764
160,0.0001545150501672241,1578.535243444154,241361.54660010128,-7.275957614183426e-12,31.415926530162185,31.415638004891754
160,0.00015518394648829432,1579.1374901758934,241514.5673070269,-7.275957614183426e-12,31.415926530162185,31.415638005084745
160,0.00015585284280936456,1579.7292859831787,241664.8062155004,-1.4551915228366852e-11,31.415926530162178,31.41563800527773
160,0.0001565217391304348,1580.3108927122619,241812.3410085658,-7.275957614183426e-12,31.415926530162185,31.415638005470726
160,0.00015719063545150503,1580.8825620918492,241957.24637951778,-7.275957614183426e-12,31.415926530162178,31.41563800566371
160,0.00015785953177257524,1581.444536531106,242099.5941875829,-7.275957614183426e-12,31.415926530162174,31.415638005856707
160,0.00015852842809364548,1581.9970501695811,242239.45357997713,-7.275957614183426e-12,31.415926530162167,31.41563800604969
160,0.0001591973244147157,1582.5403298581095,242376.89111708285,-1.8189894035458565e-12,31.415926530162167,31.415638006242677
160,0.00015986622073578595,1583.0745958675504,242511.97090576426,-1.8189894035458565e-12,31.415926530162157,31.41563800643567
